Start,Meter,kWh
"12/11/2025 4:00:00 PM","Meter #95175892","0.08"
"12/11/2025 4:00:00 PM","Meter #95175892g","0.00"
"12/11/2025 4:15:00 PM","Meter #95175892","0.12"
"12/11/2025 4:15:00 PM","Meter #95175892g","0.00"
"12/11/2025 4:30:00 PM","Meter #95175892","0.13"
"12/11/2025 4:30:00 PM","Meter #95175892g","0.00"
"12/11/2025 4:45:00 PM","Meter #95175892","0.13"
"12/11/2025 4:45:00 PM","Meter #95175892g","0.00"
"12/11/2025 5:00:00 PM","Meter #95175892","0.14"
"12/11/2025 5:00:00 PM","Meter #95175892g","0.00"
"12/11/2025 5:15:00 PM","Meter #95175892","0.13"
"12/11/2025 5:15:00 PM","Meter #95175892g","0.00"
"12/11/2025 5:30:00 PM","Meter #95175892","0.60"
"12/11/2025 5:30:00 PM","Meter #95175892g","0.00"
"12/11/2025 5:45:00 PM","Meter #95175892","2.25"
"12/11/2025 5:45:00 PM","Meter #95175892g","0.00"
"12/11/2025 6:00:00 PM","Meter #95175892","0.13"
"12/11/2025 6:00:00 PM","Meter #95175892g","0.00"
"12/11/2025 6:15:00 PM","Meter #95175892","0.14"
"12/11/2025 6:15:00 PM","Meter #95175892g","0.00"
"12/11/2025 6:30:00 PM","Meter #95175892","0.15"
"12/11/2025 6:30:00 PM","Meter #95175892g","0.00"
"12/11/2025 6:45:00 PM","Meter #95175892","0.12"
"12/11/2025 6:45:00 PM","Meter #95175892g","0.00"
"12/11/2025 7:00:00 PM","Meter #95175892","0.13"
"12/11/2025 7:00:00 PM","Meter #95175892g","0.00"
"12/11/2025 7:15:00 PM","Meter #95175892","0.15"
"12/11/2025 7:15:00 PM","Meter #95175892g","0.00"
"12/11/2025 7:30:00 PM","Meter #95175892","0.15"
"12/11/2025 7:30:00 PM","Meter #95175892g","0.00"
"12/11/2025 7:45:00 PM","Meter #95175892","0.14"
"12/11/2025 7:45:00 PM","Meter #95175892g","0.00"
"12/11/2025 8:00:00 PM","Meter #95175892","0.14"
"12/11/2025 8:00:00 PM","Meter #95175892g","0.00"
"12/11/2025 8:15:00 PM","Meter #95175892","0.14"
"12/11/2025 8:15:00 PM","Meter #95175892g","0.00"
"12/11/2025 8:30:00 PM","Meter #95175892","0.15"
"12/11/2025 8:30:00 PM","Meter #95175892g","0.00"
"12/11/2025 8:45:00 PM","Meter #95175892","0.15"
"12/11/2025 8:45:00 PM","Meter #95175892g","0.00"
"12/11/2025 9:00:00 PM","Meter #95175892","0.14"
"12/11/2025 9:00:00 PM","Meter #95175892g","0.00"
"12/11/2025 9:15:00 PM","Meter #95175892","0.14"
"12/11/2025 9:15:00 PM","Meter #95175892g","0.00"
"12/11/2025 9:30:00 PM","Meter #95175892","0.15"
"12/11/2025 9:30:00 PM","Meter #95175892g","0.00"
"12/11/2025 9:45:00 PM","Meter #95175892","0.14"
"12/11/2025 9:45:00 PM","Meter #95175892g","0.00"
"12/11/2025 10:00:00 PM","Meter #95175892","3.75"
"12/11/2025 10:00:00 PM","Meter #95175892g","0.00"
"12/11/2025 10:15:00 PM","Meter #95175892","4.99"
"12/11/2025 10:15:00 PM","Meter #95175892g","0.00"
"12/11/2025 10:30:00 PM","Meter #95175892","1.75"
"12/11/2025 10:30:00 PM","Meter #95175892g","0.00"
"12/11/2025 10:45:00 PM","Meter #95175892","0.14"
"12/11/2025 10:45:00 PM","Meter #95175892g","0.00"
"12/11/2025 11:00:00 PM","Meter #95175892","0.14"
"12/11/2025 11:00:00 PM","Meter #95175892g","0.00"
"12/11/2025 11:15:00 PM","Meter #95175892","0.15"
"12/11/2025 11:15:00 PM","Meter #95175892g","0.00"
"12/11/2025 11:30:00 PM","Meter #95175892","0.16"
"12/11/2025 11:30:00 PM","Meter #95175892g","0.00"
"12/11/2025 11:45:00 PM","Meter #95175892","0.16"
"12/11/2025 11:45:00 PM","Meter #95175892g","0.00"
"12/12/2025 12:00:00 AM","Meter #95175892","0.16"
"12/12/2025 12:00:00 AM","Meter #95175892g","0.00"
"12/12/2025 12:15:00 AM","Meter #95175892","0.16"
"12/12/2025 12:15:00 AM","Meter #95175892g","0.00"
"12/12/2025 12:30:00 AM","Meter #95175892","0.16"
"12/12/2025 12:30:00 AM","Meter #95175892g","0.00"
"12/12/2025 12:45:00 AM","Meter #95175892","0.15"
"12/12/2025 12:45:00 AM","Meter #95175892g","0.00"
"12/12/2025 1:00:00 AM","Meter #95175892","0.15"
"12/12/2025 1:00:00 AM","Meter #95175892g","0.00"
"12/12/2025 1:15:00 AM","Meter #95175892","0.15"
"12/12/2025 1:15:00 AM","Meter #95175892g","0.00"
"12/12/2025 1:30:00 AM","Meter #95175892","0.16"
"12/12/2025 1:30:00 AM","Meter #95175892g","0.00"
"12/12/2025 1:45:00 AM","Meter #95175892","0.17"
"12/12/2025 1:45:00 AM","Meter #95175892g","0.00"
"12/12/2025 2:00:00 AM","Meter #95175892","0.16"
"12/12/2025 2:00:00 AM","Meter #95175892g","0.00"
"12/12/2025 2:15:00 AM","Meter #95175892","0.22"
"12/12/2025 2:15:00 AM","Meter #95175892g","0.00"
"12/12/2025 2:30:00 AM","Meter #95175892","0.17"
"12/12/2025 2:30:00 AM","Meter #95175892g","0.00"
"12/12/2025 2:45:00 AM","Meter #95175892","3.97"
"12/12/2025 2:45:00 AM","Meter #95175892g","0.00"
"12/12/2025 3:00:00 AM","Meter #95175892","1.77"
"12/12/2025 3:00:00 AM","Meter #95175892g","0.00"
"12/12/2025 3:15:00 AM","Meter #95175892","0.16"
"12/12/2025 3:15:00 AM","Meter #95175892g","0.00"
"12/12/2025 3:30:00 AM","Meter #95175892","0.15"
"12/12/2025 3:30:00 AM","Meter #95175892g","0.00"
"12/12/2025 3:45:00 AM","Meter #95175892","0.16"
"12/12/2025 3:45:00 AM","Meter #95175892g","0.00"
"12/12/2025 4:00:00 AM","Meter #95175892","0.16"
"12/12/2025 4:00:00 AM","Meter #95175892g","0.00"
"12/12/2025 4:15:00 AM","Meter #95175892","0.16"
"12/12/2025 4:15:00 AM","Meter #95175892g","0.00"
"12/12/2025 4:30:00 AM","Meter #95175892","0.15"
"12/12/2025 4:30:00 AM","Meter #95175892g","0.00"
"12/12/2025 4:45:00 AM","Meter #95175892","0.16"
"12/12/2025 4:45:00 AM","Meter #95175892g","0.00"
"12/12/2025 5:00:00 AM","Meter #95175892","0.16"
"12/12/2025 5:00:00 AM","Meter #95175892g","0.00"
"12/12/2025 5:15:00 AM","Meter #95175892","0.18"
"12/12/2025 5:15:00 AM","Meter #95175892g","0.00"
"12/12/2025 5:30:00 AM","Meter #95175892","0.18"
"12/12/2025 5:30:00 AM","Meter #95175892g","0.00"
"12/12/2025 5:45:00 AM","Meter #95175892","0.12"
"12/12/2025 5:45:00 AM","Meter #95175892g","0.00"
"12/12/2025 6:00:00 AM","Meter #95175892","0.12"
"12/12/2025 6:00:00 AM","Meter #95175892g","0.00"
"12/12/2025 6:15:00 AM","Meter #95175892","0.14"
"12/12/2025 6:15:00 AM","Meter #95175892g","0.00"
"12/12/2025 6:30:00 AM","Meter #95175892","0.14"
"12/12/2025 6:30:00 AM","Meter #95175892g","0.00"
"12/12/2025 6:45:00 AM","Meter #95175892","0.14"
"12/12/2025 6:45:00 AM","Meter #95175892g","0.00"
"12/12/2025 7:00:00 AM","Meter #95175892","0.22"
"12/12/2025 7:00:00 AM","Meter #95175892g","0.00"
"12/12/2025 7:15:00 AM","Meter #95175892","0.23"
"12/12/2025 7:15:00 AM","Meter #95175892g","0.00"
"12/12/2025 7:30:00 AM","Meter #95175892","0.09"
"12/12/2025 7:30:00 AM","Meter #95175892g","0.00"
"12/12/2025 7:45:00 AM","Meter #95175892","0.04"
"12/12/2025 7:45:00 AM","Meter #95175892g","0.00"
"12/12/2025 8:00:00 AM","Meter #95175892","0.01"
"12/12/2025 8:00:00 AM","Meter #95175892g","-0.06"
"12/12/2025 8:15:00 AM","Meter #95175892","0.00"
"12/12/2025 8:15:00 AM","Meter #95175892g","-0.19"
"12/12/2025 8:30:00 AM","Meter #95175892","0.00"
"12/12/2025 8:30:00 AM","Meter #95175892g","-0.32"
"12/12/2025 8:45:00 AM","Meter #95175892","0.02"
"12/12/2025 8:45:00 AM","Meter #95175892g","-0.07"
"12/12/2025 9:00:00 AM","Meter #95175892","0.01"
"12/12/2025 9:00:00 AM","Meter #95175892g","-0.14"
"12/12/2025 9:15:00 AM","Meter #95175892","0.00"
"12/12/2025 9:15:00 AM","Meter #95175892g","-0.74"
"12/12/2025 9:30:00 AM","Meter #95175892","0.00"
"12/12/2025 9:30:00 AM","Meter #95175892g","-0.85"
"12/12/2025 9:45:00 AM","Meter #95175892","0.00"
"12/12/2025 9:45:00 AM","Meter #95175892g","-0.90"
"12/12/2025 10:00:00 AM","Meter #95175892","0.00"
"12/12/2025 10:00:00 AM","Meter #95175892g","-0.98"
"12/12/2025 10:15:00 AM","Meter #95175892","0.00"
"12/12/2025 10:15:00 AM","Meter #95175892g","-0.88"
"12/12/2025 10:30:00 AM","Meter #95175892","0.00"
"12/12/2025 10:30:00 AM","Meter #95175892g","-1.04"
"12/12/2025 10:45:00 AM","Meter #95175892","0.00"
"12/12/2025 10:45:00 AM","Meter #95175892g","-0.96"
"12/12/2025 11:00:00 AM","Meter #95175892","0.00"
"12/12/2025 11:00:00 AM","Meter #95175892g","-0.91"
"12/12/2025 11:15:00 AM","Meter #95175892","0.00"
"12/12/2025 11:15:00 AM","Meter #95175892g","-0.84"
"12/12/2025 11:30:00 AM","Meter #95175892","0.00"
"12/12/2025 11:30:00 AM","Meter #95175892g","-0.75"
"12/12/2025 11:45:00 AM","Meter #95175892","0.00"
"12/12/2025 11:45:00 AM","Meter #95175892g","-0.41"
"12/12/2025 12:00:00 PM","Meter #95175892","0.00"
"12/12/2025 12:00:00 PM","Meter #95175892g","-0.43"
"12/12/2025 12:15:00 PM","Meter #95175892","0.00"
"12/12/2025 12:15:00 PM","Meter #95175892g","-0.46"
"12/12/2025 12:30:00 PM","Meter #95175892","0.00"
"12/12/2025 12:30:00 PM","Meter #95175892g","-0.45"
"12/12/2025 12:45:00 PM","Meter #95175892","0.00"
"12/12/2025 12:45:00 PM","Meter #95175892g","-0.51"
"12/12/2025 1:00:00 PM","Meter #95175892","0.00"
"12/12/2025 1:00:00 PM","Meter #95175892g","-0.66"
"12/12/2025 1:15:00 PM","Meter #95175892","0.00"
"12/12/2025 1:15:00 PM","Meter #95175892g","-0.67"
"12/12/2025 1:30:00 PM","Meter #95175892","0.00"
"12/12/2025 1:30:00 PM","Meter #95175892g","-0.59"
"12/12/2025 1:45:00 PM","Meter #95175892","0.00"
"12/12/2025 1:45:00 PM","Meter #95175892g","-0.42"
"12/12/2025 2:00:00 PM","Meter #95175892","0.00"
"12/12/2025 2:00:00 PM","Meter #95175892g","-0.60"
"12/12/2025 2:15:00 PM","Meter #95175892","0.00"
"12/12/2025 2:15:00 PM","Meter #95175892g","-0.59"
"12/12/2025 2:30:00 PM","Meter #95175892","0.00"
"12/12/2025 2:30:00 PM","Meter #95175892g","-0.60"
"12/12/2025 2:45:00 PM","Meter #95175892","0.00"
"12/12/2025 2:45:00 PM","Meter #95175892g","-0.62"
"12/12/2025 3:00:00 PM","Meter #95175892","0.00"
"12/12/2025 3:00:00 PM","Meter #95175892g","-0.58"
"12/12/2025 3:15:00 PM","Meter #95175892","0.00"
"12/12/2025 3:15:00 PM","Meter #95175892g","-0.49"
"12/12/2025 3:30:00 PM","Meter #95175892","0.00"
"12/12/2025 3:30:00 PM","Meter #95175892g","-0.29"
"12/12/2025 3:45:00 PM","Meter #95175892","0.02"
"12/12/2025 3:45:00 PM","Meter #95175892g","-0.02"
"12/12/2025 4:00:00 PM","Meter #95175892","0.14"
"12/12/2025 4:00:00 PM","Meter #95175892g","0.00"
"12/12/2025 4:15:00 PM","Meter #95175892","0.13"
"12/12/2025 4:15:00 PM","Meter #95175892g","0.00"
"12/12/2025 4:30:00 PM","Meter #95175892","0.16"
"12/12/2025 4:30:00 PM","Meter #95175892g","0.00"
"12/12/2025 4:45:00 PM","Meter #95175892","0.15"
"12/12/2025 4:45:00 PM","Meter #95175892g","0.00"
"12/12/2025 5:00:00 PM","Meter #95175892","0.30"
"12/12/2025 5:00:00 PM","Meter #95175892g","0.00"
"12/12/2025 5:15:00 PM","Meter #95175892","0.16"
"12/12/2025 5:15:00 PM","Meter #95175892g","0.00"
"12/12/2025 5:30:00 PM","Meter #95175892","0.14"
"12/12/2025 5:30:00 PM","Meter #95175892g","0.00"
"12/12/2025 5:45:00 PM","Meter #95175892","0.14"
"12/12/2025 5:45:00 PM","Meter #95175892g","0.00"
"12/12/2025 6:00:00 PM","Meter #95175892","0.14"
"12/12/2025 6:00:00 PM","Meter #95175892g","0.00"
"12/12/2025 6:15:00 PM","Meter #95175892","0.14"
"12/12/2025 6:15:00 PM","Meter #95175892g","0.00"
"12/12/2025 6:30:00 PM","Meter #95175892","0.13"
"12/12/2025 6:30:00 PM","Meter #95175892g","0.00"
"12/12/2025 6:45:00 PM","Meter #95175892","0.15"
"12/12/2025 6:45:00 PM","Meter #95175892g","0.00"
"12/12/2025 7:00:00 PM","Meter #95175892","0.33"
"12/12/2025 7:00:00 PM","Meter #95175892g","0.00"
"12/12/2025 7:15:00 PM","Meter #95175892","0.21"
"12/12/2025 7:15:00 PM","Meter #95175892g","0.00"
"12/12/2025 7:30:00 PM","Meter #95175892","0.19"
"12/12/2025 7:30:00 PM","Meter #95175892g","0.00"
"12/12/2025 7:45:00 PM","Meter #95175892","0.16"
"12/12/2025 7:45:00 PM","Meter #95175892g","0.00"
"12/12/2025 8:00:00 PM","Meter #95175892","0.17"
"12/12/2025 8:00:00 PM","Meter #95175892g","0.00"
"12/12/2025 8:15:00 PM","Meter #95175892","0.17"
"12/12/2025 8:15:00 PM","Meter #95175892g","0.00"
"12/12/2025 8:30:00 PM","Meter #95175892","0.17"
"12/12/2025 8:30:00 PM","Meter #95175892g","0.00"
"12/12/2025 8:45:00 PM","Meter #95175892","0.35"
"12/12/2025 8:45:00 PM","Meter #95175892g","0.00"
"12/12/2025 9:00:00 PM","Meter #95175892","0.16"
"12/12/2025 9:00:00 PM","Meter #95175892g","0.00"
"12/12/2025 9:15:00 PM","Meter #95175892","0.17"
"12/12/2025 9:15:00 PM","Meter #95175892g","0.00"
"12/12/2025 9:30:00 PM","Meter #95175892","0.16"
"12/12/2025 9:30:00 PM","Meter #95175892g","0.00"
"12/12/2025 9:45:00 PM","Meter #95175892","0.25"
"12/12/2025 9:45:00 PM","Meter #95175892g","0.00"
"12/12/2025 10:00:00 PM","Meter #95175892","5.82"
"12/12/2025 10:00:00 PM","Meter #95175892g","0.00"
"12/12/2025 10:15:00 PM","Meter #95175892","5.78"
"12/12/2025 10:15:00 PM","Meter #95175892g","0.00"
"12/12/2025 10:30:00 PM","Meter #95175892","2.96"
"12/12/2025 10:30:00 PM","Meter #95175892g","0.00"
"12/12/2025 10:45:00 PM","Meter #95175892","0.18"
"12/12/2025 10:45:00 PM","Meter #95175892g","0.00"
"12/12/2025 11:00:00 PM","Meter #95175892","0.76"
"12/12/2025 11:00:00 PM","Meter #95175892g","0.00"
"12/12/2025 11:15:00 PM","Meter #95175892","0.34"
"12/12/2025 11:15:00 PM","Meter #95175892g","0.00"
"12/12/2025 11:30:00 PM","Meter #95175892","0.16"
"12/12/2025 11:30:00 PM","Meter #95175892g","0.00"
"12/12/2025 11:45:00 PM","Meter #95175892","0.14"
"12/12/2025 11:45:00 PM","Meter #95175892g","0.00"
"12/13/2025 12:00:00 AM","Meter #95175892","0.33"
"12/13/2025 12:00:00 AM","Meter #95175892g","0.00"
"12/13/2025 12:15:00 AM","Meter #95175892","0.19"
"12/13/2025 12:15:00 AM","Meter #95175892g","0.00"
"12/13/2025 12:30:00 AM","Meter #95175892","0.16"
"12/13/2025 12:30:00 AM","Meter #95175892g","0.00"
"12/13/2025 12:45:00 AM","Meter #95175892","0.16"
"12/13/2025 12:45:00 AM","Meter #95175892g","0.00"
"12/13/2025 1:00:00 AM","Meter #95175892","0.35"
"12/13/2025 1:00:00 AM","Meter #95175892g","0.00"
"12/13/2025 1:15:00 AM","Meter #95175892","0.68"
"12/13/2025 1:15:00 AM","Meter #95175892g","0.00"
"12/13/2025 1:30:00 AM","Meter #95175892","0.24"
"12/13/2025 1:30:00 AM","Meter #95175892g","0.00"
"12/13/2025 1:45:00 AM","Meter #95175892","0.17"
"12/13/2025 1:45:00 AM","Meter #95175892g","0.00"
"12/13/2025 2:00:00 AM","Meter #95175892","0.20"
"12/13/2025 2:00:00 AM","Meter #95175892g","0.00"
"12/13/2025 2:15:00 AM","Meter #95175892","0.31"
"12/13/2025 2:15:00 AM","Meter #95175892g","0.00"
"12/13/2025 2:30:00 AM","Meter #95175892","0.16"
"12/13/2025 2:30:00 AM","Meter #95175892g","0.00"
"12/13/2025 2:45:00 AM","Meter #95175892","2.09"
"12/13/2025 2:45:00 AM","Meter #95175892g","0.00"
"12/13/2025 3:00:00 AM","Meter #95175892","3.29"
"12/13/2025 3:00:00 AM","Meter #95175892g","0.00"
"12/13/2025 3:15:00 AM","Meter #95175892","0.40"
"12/13/2025 3:15:00 AM","Meter #95175892g","0.00"
"12/13/2025 3:30:00 AM","Meter #95175892","0.16"
"12/13/2025 3:30:00 AM","Meter #95175892g","0.00"
"12/13/2025 3:45:00 AM","Meter #95175892","0.16"
"12/13/2025 3:45:00 AM","Meter #95175892g","0.00"
"12/13/2025 4:00:00 AM","Meter #95175892","0.31"
"12/13/2025 4:00:00 AM","Meter #95175892g","0.00"
"12/13/2025 4:15:00 AM","Meter #95175892","0.19"
"12/13/2025 4:15:00 AM","Meter #95175892g","0.00"
"12/13/2025 4:30:00 AM","Meter #95175892","0.16"
"12/13/2025 4:30:00 AM","Meter #95175892g","0.00"
"12/13/2025 4:45:00 AM","Meter #95175892","0.57"
"12/13/2025 4:45:00 AM","Meter #95175892g","0.00"
"12/13/2025 5:00:00 AM","Meter #95175892","0.57"
"12/13/2025 5:00:00 AM","Meter #95175892g","0.00"
"12/13/2025 5:15:00 AM","Meter #95175892","0.18"
"12/13/2025 5:15:00 AM","Meter #95175892g","0.00"
"12/13/2025 5:30:00 AM","Meter #95175892","0.22"
"12/13/2025 5:30:00 AM","Meter #95175892g","0.00"
"12/13/2025 5:45:00 AM","Meter #95175892","0.30"
"12/13/2025 5:45:00 AM","Meter #95175892g","0.00"
"12/13/2025 6:00:00 AM","Meter #95175892","0.25"
"12/13/2025 6:00:00 AM","Meter #95175892g","0.00"
"12/13/2025 6:15:00 AM","Meter #95175892","0.16"
"12/13/2025 6:15:00 AM","Meter #95175892g","0.00"
"12/13/2025 6:30:00 AM","Meter #95175892","0.38"
"12/13/2025 6:30:00 AM","Meter #95175892g","0.00"
"12/13/2025 6:45:00 AM","Meter #95175892","0.74"
"12/13/2025 6:45:00 AM","Meter #95175892g","0.00"
"12/13/2025 7:00:00 AM","Meter #95175892","0.16"
"12/13/2025 7:00:00 AM","Meter #95175892g","0.00"
"12/13/2025 7:15:00 AM","Meter #95175892","0.15"
"12/13/2025 7:15:00 AM","Meter #95175892g","0.00"
"12/13/2025 7:30:00 AM","Meter #95175892","2.72"
"12/13/2025 7:30:00 AM","Meter #95175892g","0.00"
"12/13/2025 7:45:00 AM","Meter #95175892","0.30"
"12/13/2025 7:45:00 AM","Meter #95175892g","0.00"
"12/13/2025 8:00:00 AM","Meter #95175892","0.03"
"12/13/2025 8:00:00 AM","Meter #95175892g","0.00"
"12/13/2025 8:15:00 AM","Meter #95175892","0.02"
"12/13/2025 8:15:00 AM","Meter #95175892g","-0.01"
"12/13/2025 8:30:00 AM","Meter #95175892","0.04"
"12/13/2025 8:30:00 AM","Meter #95175892g","-0.04"
"12/13/2025 8:45:00 AM","Meter #95175892","0.43"
"12/13/2025 8:45:00 AM","Meter #95175892g","0.00"
"12/13/2025 9:00:00 AM","Meter #95175892","0.08"
"12/13/2025 9:00:00 AM","Meter #95175892g","-0.10"
"12/13/2025 9:15:00 AM","Meter #95175892","0.01"
"12/13/2025 9:15:00 AM","Meter #95175892g","-0.15"
"12/13/2025 9:30:00 AM","Meter #95175892","0.00"
"12/13/2025 9:30:00 AM","Meter #95175892g","-0.21"
"12/13/2025 9:45:00 AM","Meter #95175892","0.09"
"12/13/2025 9:45:00 AM","Meter #95175892g","-0.06"
"12/13/2025 10:00:00 AM","Meter #95175892","0.00"
"12/13/2025 10:00:00 AM","Meter #95175892g","-0.20"
"12/13/2025 10:15:00 AM","Meter #95175892","0.00"
"12/13/2025 10:15:00 AM","Meter #95175892g","-0.26"
"12/13/2025 10:30:00 AM","Meter #95175892","0.01"
"12/13/2025 10:30:00 AM","Meter #95175892g","-0.15"
"12/13/2025 10:45:00 AM","Meter #95175892","0.06"
"12/13/2025 10:45:00 AM","Meter #95175892g","-0.10"
"12/13/2025 11:00:00 AM","Meter #95175892","0.00"
"12/13/2025 11:00:00 AM","Meter #95175892g","-0.22"
"12/13/2025 11:15:00 AM","Meter #95175892","0.00"
"12/13/2025 11:15:00 AM","Meter #95175892g","-0.18"
"12/13/2025 11:30:00 AM","Meter #95175892","0.00"
"12/13/2025 11:30:00 AM","Meter #95175892g","-0.39"
"12/13/2025 11:45:00 AM","Meter #95175892","0.01"
"12/13/2025 11:45:00 AM","Meter #95175892g","-0.26"
"12/13/2025 12:00:00 PM","Meter #95175892","1.94"
"12/13/2025 12:00:00 PM","Meter #95175892g","-0.08"
"12/13/2025 12:15:00 PM","Meter #95175892","0.00"
"12/13/2025 12:15:00 PM","Meter #95175892g","-0.50"
"12/13/2025 12:30:00 PM","Meter #95175892","0.00"
"12/13/2025 12:30:00 PM","Meter #95175892g","-0.59"
"12/13/2025 12:45:00 PM","Meter #95175892","0.00"
"12/13/2025 12:45:00 PM","Meter #95175892g","-0.59"
"12/13/2025 1:00:00 PM","Meter #95175892","0.00"
"12/13/2025 1:00:00 PM","Meter #95175892g","-0.40"
"12/13/2025 1:15:00 PM","Meter #95175892","0.00"
"12/13/2025 1:15:00 PM","Meter #95175892g","-0.37"
"12/13/2025 1:30:00 PM","Meter #95175892","0.00"
"12/13/2025 1:30:00 PM","Meter #95175892g","-0.62"
"12/13/2025 1:45:00 PM","Meter #95175892","0.00"
"12/13/2025 1:45:00 PM","Meter #95175892g","-0.70"
"12/13/2025 2:00:00 PM","Meter #95175892","0.00"
"12/13/2025 2:00:00 PM","Meter #95175892g","-0.56"
"12/13/2025 2:15:00 PM","Meter #95175892","0.00"
"12/13/2025 2:15:00 PM","Meter #95175892g","-0.46"
"12/13/2025 2:30:00 PM","Meter #95175892","0.00"
"12/13/2025 2:30:00 PM","Meter #95175892g","-0.24"
"12/13/2025 2:45:00 PM","Meter #95175892","0.01"
"12/13/2025 2:45:00 PM","Meter #95175892g","-0.18"
"12/13/2025 3:00:00 PM","Meter #95175892","0.01"
"12/13/2025 3:00:00 PM","Meter #95175892g","-0.13"
"12/13/2025 3:15:00 PM","Meter #95175892","0.00"
"12/13/2025 3:15:00 PM","Meter #95175892g","-0.07"
"12/13/2025 3:30:00 PM","Meter #95175892","0.04"
"12/13/2025 3:30:00 PM","Meter #95175892g","0.00"
"12/13/2025 3:45:00 PM","Meter #95175892","0.12"
"12/13/2025 3:45:00 PM","Meter #95175892g","0.00"
"12/13/2025 4:00:00 PM","Meter #95175892","0.15"
"12/13/2025 4:00:00 PM","Meter #95175892g","0.00"
"12/13/2025 4:15:00 PM","Meter #95175892","0.20"
"12/13/2025 4:15:00 PM","Meter #95175892g","0.00"
"12/13/2025 4:30:00 PM","Meter #95175892","1.94"
"12/13/2025 4:30:00 PM","Meter #95175892g","0.00"
"12/13/2025 4:45:00 PM","Meter #95175892","0.15"
"12/13/2025 4:45:00 PM","Meter #95175892g","0.00"
"12/13/2025 5:00:00 PM","Meter #95175892","0.16"
"12/13/2025 5:00:00 PM","Meter #95175892g","0.00"
"12/13/2025 5:15:00 PM","Meter #95175892","0.15"
"12/13/2025 5:15:00 PM","Meter #95175892g","0.00"
"12/13/2025 5:30:00 PM","Meter #95175892","0.15"
"12/13/2025 5:30:00 PM","Meter #95175892g","0.00"
"12/13/2025 5:45:00 PM","Meter #95175892","0.15"
"12/13/2025 5:45:00 PM","Meter #95175892g","0.00"
"12/13/2025 6:00:00 PM","Meter #95175892","0.24"
"12/13/2025 6:00:00 PM","Meter #95175892g","0.00"
"12/13/2025 6:15:00 PM","Meter #95175892","0.27"
"12/13/2025 6:15:00 PM","Meter #95175892g","0.00"
"12/13/2025 6:30:00 PM","Meter #95175892","0.16"
"12/13/2025 6:30:00 PM","Meter #95175892g","0.00"
"12/13/2025 6:45:00 PM","Meter #95175892","0.16"
"12/13/2025 6:45:00 PM","Meter #95175892g","0.00"
"12/13/2025 7:00:00 PM","Meter #95175892","0.23"
"12/13/2025 7:00:00 PM","Meter #95175892g","0.00"
"12/13/2025 7:15:00 PM","Meter #95175892","0.16"
"12/13/2025 7:15:00 PM","Meter #95175892g","0.00"
"12/13/2025 7:30:00 PM","Meter #95175892","0.18"
"12/13/2025 7:30:00 PM","Meter #95175892g","0.00"
"12/13/2025 7:45:00 PM","Meter #95175892","0.16"
"12/13/2025 7:45:00 PM","Meter #95175892g","0.00"
"12/13/2025 8:00:00 PM","Meter #95175892","0.16"
"12/13/2025 8:00:00 PM","Meter #95175892g","0.00"
"12/13/2025 8:15:00 PM","Meter #95175892","0.15"
"12/13/2025 8:15:00 PM","Meter #95175892g","0.00"
"12/13/2025 8:30:00 PM","Meter #95175892","0.33"
"12/13/2025 8:30:00 PM","Meter #95175892g","0.00"
"12/13/2025 8:45:00 PM","Meter #95175892","1.40"
"12/13/2025 8:45:00 PM","Meter #95175892g","0.00"
"12/13/2025 9:00:00 PM","Meter #95175892","1.10"
"12/13/2025 9:00:00 PM","Meter #95175892g","0.00"
"12/13/2025 9:15:00 PM","Meter #95175892","0.15"
"12/13/2025 9:15:00 PM","Meter #95175892g","0.00"
"12/13/2025 9:30:00 PM","Meter #95175892","0.16"
"12/13/2025 9:30:00 PM","Meter #95175892g","0.00"
"12/13/2025 9:45:00 PM","Meter #95175892","0.16"
"12/13/2025 9:45:00 PM","Meter #95175892g","0.00"
"12/13/2025 10:00:00 PM","Meter #95175892","2.94"
"12/13/2025 10:00:00 PM","Meter #95175892g","0.00"
"12/13/2025 10:15:00 PM","Meter #95175892","3.02"
"12/13/2025 10:15:00 PM","Meter #95175892g","0.00"
"12/13/2025 10:30:00 PM","Meter #95175892","0.91"
"12/13/2025 10:30:00 PM","Meter #95175892g","0.00"
"12/13/2025 10:45:00 PM","Meter #95175892","0.28"
"12/13/2025 10:45:00 PM","Meter #95175892g","0.00"
"12/13/2025 11:00:00 PM","Meter #95175892","0.15"
"12/13/2025 11:00:00 PM","Meter #95175892g","0.00"
"12/13/2025 11:15:00 PM","Meter #95175892","0.15"
"12/13/2025 11:15:00 PM","Meter #95175892g","0.00"
"12/13/2025 11:30:00 PM","Meter #95175892","0.15"
"12/13/2025 11:30:00 PM","Meter #95175892g","0.00"
